customer_tweet_id,customer_text,amazon_reply
969816,"@AmazonHelp it's the same standard replies again, why was the shipment sent back when delivery was promised to me? answer that!!!",@350165 Order are returned as undeliverable due to reasons mentioned here: https://t.co/fCrylqdshr. ^SA
1412425,"Dear @115821, AMZL sucks.  Fix it or get rid of it. #MoreLikeSubPrime","@448221 I'm sorry we have let you down. Without account or personal details, can you tell us what's going on? ^TR"
834773,"Dear Mr. @115851, isn't there automation in place so that if Amazon Logistics loses a package, it should be re-ordered automatically? https://t.co/isMEZl0675",@318773 Thanks for the feedback. Were you able to get in touch via the link? ^BM
1856222,"Monitor stand got delayed by a day, even though it's meant to be guaranteed delivery @115830 You hurt my feelings :(","@555193 Ugh, that's not what I want to hear, and its not what we want you to experience! Were you given a reason for the delay? ^AS"
1044195,Completely unnecessary packaging @115830 tarpaulin that actually fit in a medium sized regular envelope... #wastefulpackaging https://t.co/hpHTWxv1H1,@366906 Sorry to see this. You can submit packaging feedback here: https://t.co/fxgZ6hTrFA ^PK
781984,"AAAHHHRG! Arbeiten bei @116316 eigentlich irgendwo auch echte Menschen? Ne Kundenservice-Nummer?Irgendwas? Hilfe, mein Kindle ist 1 Arsch.",@306680 Oje! ☹️ Melde dich bitter über folgenden Link: https://t.co/CYIw3N3xfp Unser Support hilft dir gerne weiter. ^TG
994445,@AmazonHelp i dont recive any mail my mail id __email__,"@355551 Please don't provide your account info, we consider it to be personal. Our Twitter page is visible to the public. ^MP(2/2)"
2198995,@115850 has improved prime delivery service. Package started from Mumbai three days ago is still there... https://t.co/O82QhSqMyj,"@145894 I understand your concern, Chirag. We ship &amp; deliver to meet the estimates shared with you. Please wait till the estimates, I'm positive your order should be delivered soon. ^SV"
440230,"@AmazonHelp I did not get any fruitful or concluding reply yet, just wanted 2 know d expected tenure to close ds issue... @12934 @1840",@140964 check and reply to the email for further assistance.  2/2 ^SB
1386480,@AmazonHelp Sure mate.,@306314 Waiting to hear from you 😍😍 ^SV
2166667,Something fishy at @117795 SG price when i first search an item and when i search again after 3 hours https://t.co/wLho31Ors4,"@635884 Hey Ian, please reach out to us here so we can look into this for you: https://t.co/jtIk2HBPH5 ^MA"
1278148,@AmazonHelp More strange is the way you have been responding! Pray tell me the procedure step by step to report this issue on the link!,@415591 Please click on this link here: https://t.co/rS49hgsbvd &gt; Sign In &gt; Select Order &gt; Select Issue &gt; ^NR 1/2
1042230,@AmazonHelp No it's partial,"@366431 I'm sorry to hear this. In this case, I'd request you to reply to the email sent by our team, we'll get back to you soon. ^AP"
2702041,@AmazonHelp .ca (off the app is that helps ),"@542629 If the item was shipped/sold by Amazon and it hasn't shipped yet, we won't have charged you. Instead, this could be an authorization charge you're seeing. If the item's already shipped and this is occurring, please reach out to us here: https://t.co/Q7Ftz6nj80 ^WT"
2604199,Music experience is not all that nice on #ECHODOT India.no personalised https://t.co/yQd6El96hY #prime #music is down in India which is only available on echo devices. Still the prime music is not up and running on echo devices @121284 @115850 @115851,@471966 Please let us know when did you receive your Echodot. ^PS
318579,@115850 Samsung Gear 3 at 23999. Do let me if you are giving for 20000 ;),@192120 The prices on our website are determined by our sellers. And we keep updating our prices as per the data we (1/2) ^BA
1100545,@119625 why you are not uploading Mr. Robot Season 3 on prime video ?,"@379652 We will continue to add new content. Keep checking https://t.co/FYM9PIZOR8 where we highlight the latest movies and TV shows we have available. Also, I'll be sure to pass your comment as feedback to our team internally. ^MO"
2252958,"#*^#ing @115821
Went to check a past order. My log-in has changed to Amazon mobile account. I don't want a mobile account. I do NOTHING financial on my phone.",@656323 Oh no! You can change back to your email sign in here: https://t.co/ScNZBcKqA9 ^BA
318214,"@AmazonHelp Non pas encore, mais est-ce vraiment utile ?",@191930 Je vous invite à le signaler afin qu'une réclamation soit faite ainsi qu'une demande de relivraison. ^SM
984242,@AmazonHelp hi I ordered a sampoo from Amazon pantry and got a completely spilt product . What should I do?,@353329 Apologies. It is a matter of concern. Let us help you with it. (1/2)^HR
384154,@AmazonHelp As standard in better packaging? (2/2),"@206992 Sorry you missed it, was the item ok? For future reference you can find more info here: https://t.co/vyCyvnLaHg. ^JJ"
1365435,"@AmazonHelp hi, der Lautsprecher meines Echo dots scheint kaputt zu sein. Die Ausgaben klingen irgendwie flacher und einfach falsch","@437907 Hi, melde dich gerne mal zwecks einer Reklamation bei uns im Kundenservice: https://t.co/UecrMDgcTC Gruß ^MI"
2511454,.@115850 your tie up with banks 4 smooth credit card transaction is a fail. unable to buy multiple books in one go. No OTP in 2nd order.,@715829 I'm sorry to know about the trouble you've faced with the payment of your order. Kindly reach out to our support 1/2 ^EM
760448,@AmazonHelp They are rubbish. Saying they have checked and delivery was made. It wasn't.  Neither myself or neighbours have taken delivery.  What now?,"@301698 That's odd! We'd like to look into it. Kindly share your details here: https://t.co/beaaDm0muc, we'll get back to you soon. ^AP"
1737131,@AmazonHelp @115851 @115821  Must improve the service quality. Not happy with the poor resolution model they have. #StopUsingAmazon,@519715 Thank you for your feedback. We'll be sure to share your feedback to our concerned team internally. ^AM
578398,Would like to thank @AmazonHelp for the help last month been a big help and understanding have a great day,"@256157 It was our pleasure, you can count on us. ^BD"
59581,I expected something TODAY and now my delivery is for tomorrow by 8PM @AmazonHelp,@129590 Oh no! Did we miss the delivery date given on the confirmation email when order was placed? ^BA
2192570,@115850 is your orders delivered in 24 hours or 24 days??,@641742 I'm sorry to hear this. We ship the packages to meet the estimates provided while placing the order. Did we happen to miss it? ^VN
1601866,@115850 seem very unprofessional and pathetic logistic support u guys have. 2/1,"@491657 delivered. Request you to place a fresh order for the product is you wish. Also, I've forwarded your feedback 2/3 ^RS"
1223271,"Not happy w/ @115821 gifting service. Wrapping paper had ""amazon"" printed all over. Charged Rs.30. I shud be paid for advertising for Amazon",@407012 here: https://t.co/2MST3nmG4e &amp; we'll escalate this so accordingly so that such instances never repeats. 2/2 ^MJ
64184,"Got the signed copy today .... Very excited .... @3709 thnx @115850 ""the boy with a broken heart"" https://t.co/a7vX1k2Wjr","@130734 After all, the antidote to heartache is love. Happy reading! ^KA"
127933,@115850 look at your new Prime customer. They just love the boxes that come home every week from #Amazon https://t.co/MFiynVe5zn,@144758 We are honored to serve the Highness! Could you help us with the title of the royalty? ^EM
2398919,@115821 My account has been hacked and password changed without consent,@690337 Very sorry to hear this. Please use this link to reach out to us directly: https://t.co/zYVX1Qi29G ^CR
2110288,"@AmazonHelp Tried all of that, still will not accept any phrase https://t.co/gIIXcb8bhw",@622504 Please reach out to us here via phone or chat: https://t.co/hApLpMlfHN so we can troubleshoot this with you in real time. We want to help! ^ZW
1211210,Really @115830 - does a single belt really need a box this big? Such a waste of resources!! Could have fit a tv in there! https://t.co/VOhXV5qxho,@404286 Thanks for highlighting. Can you report it here: https://t.co/fxgZ6hTrFA? ^MC
461301,@AmazonHelp Can you provide me with that link again?,@209029 Of course! We can be reached via phone or chat here: https://t.co/hApLpMlfHN ^ML
612657,@115850 @AmazonHelp  I have purchased the boat earphones 2 months back. Now one side of the earphone is not working. How can i return it to you guys??,@265705 We're sorry to know about the issues with the product. We'd like to help. Kindly report it to our support team here: https://t.co/vlvfJr4nN9 and we'll check with it. ^KH
431161,"@AmazonHelp Have done this process 20 times in 15 days, no one calls. Its big fraud. Get someone to https://t.co/9KB3YJXyo9 7744012286",@217522 I'm afraid we can't view your details to make a call to you from Twitter. [1/2] ^HA
2569706,"@4822 Timing out across the board today, any idea on when things will be back up? https://t.co/yzvMka8ZTm",@728800 We don't have any information on an ETA but it is currently looking into the issue. Thank you for letting us know! ^MJ
1771840,"@115821 I'm a prime member for years, I pay extra to get my package today, and you just decide not to deliver it. Tell me, why should I buy stuff through Amazon there are more reliable places to order goods from?",@532573 Oh no! I'm sorry we let you down! What does the most recent order status state? You can check here: https://t.co/Y5jpI9gRhE ^BN
